priref,lref,soort,url
269903,10291619,black and white photograph,https://media.rkd.nl/iiif/10291619/full/max/0/default.jpg
269937,10662245,digital image,https://media.rkd.nl/iiif/10662245/full/max/0/default.jpg
269954,10662269,digital image,https://media.rkd.nl/iiif/10662269/full/max/0/default.jpg
269967,10662277,digital image,https://media.rkd.nl/iiif/10662277/full/max/0/default.jpg
269973,10662282,color reproduction,https://media.rkd.nl/iiif/10662282/full/max/0/default.jpg
269974,10662281,digital image,https://media.rkd.nl/iiif/10662281/full/max/0/default.jpg
269976,10291620,black and white photograph,https://media.rkd.nl/iiif/10291620/full/max/0/default.jpg
269982,10662293,digital color photograph,https://media.rkd.nl/iiif/10662293/full/max/0/default.jpg
269986,10662297,digital image,https://media.rkd.nl/iiif/10662297/full/max/0/default.jpg
270024,9970841,color photograph,https://media.rkd.nl/iiif/9970841/full/max/0/default.jpg
270026,9970842,black and white photograph,https://media.rkd.nl/iiif/9970842/full/max/0/default.jpg
270027,10662342,color reproduction,https://media.rkd.nl/iiif/10662342/full/max/0/default.jpg
270033,10662349,black and white photograph,https://media.rkd.nl/iiif/10662349/full/max/0/default.jpg
270033,10291622,black and white photograph,https://media.rkd.nl/iiif/10291622/full/max/0/default.jpg
270053,10321925,digital image,https://media.rkd.nl/iiif/10321925/full/max/0/default.jpg
270060,10662388,digital image,https://media.rkd.nl/iiif/10662388/full/max/0/default.jpg
270066,10291623,black and white photograph,https://media.rkd.nl/iiif/10291623/full/max/0/default.jpg
270069,10291648,black and white photograph,https://media.rkd.nl/iiif/10291648/full/max/0/default.jpg
270090,10662434,digital image,https://media.rkd.nl/iiif/10662434/full/max/0/default.jpg
270090,10662435,digital image,https://media.rkd.nl/iiif/10662435/full/max/0/default.jpg
270125,10663069,digital image,https://media.rkd.nl/iiif/10663069/full/max/0/default.jpg
270125,10662493,digital image,https://media.rkd.nl/iiif/10662493/full/max/0/default.jpg
270134,10662514,digital image,https://media.rkd.nl/iiif/10662514/full/max/0/default.jpg
270141,10662530,digital image,https://media.rkd.nl/iiif/10662530/full/max/0/default.jpg
270148,10291649,black-and-white reproduction,https://media.rkd.nl/iiif/10291649/full/max/0/default.jpg
270149,10662533,digital image,https://media.rkd.nl/iiif/10662533/full/max/0/default.jpg
270150,10662537,digital image,https://media.rkd.nl/iiif/10662537/full/max/0/default.jpg
270153,10790156,black-and-white reproduction,https://media.rkd.nl/iiif/10790156/full/max/0/default.jpg
270157,10662546,black-and-white reproduction,https://media.rkd.nl/iiif/10662546/full/max/0/default.jpg
270178,10662577,black and white photograph,https://media.rkd.nl/iiif/10662577/full/max/0/default.jpg
270182,10790158,black and white photograph,https://media.rkd.nl/iiif/10790158/full/max/0/default.jpg
270184,10662580,black and white photograph,https://media.rkd.nl/iiif/10662580/full/max/0/default.jpg
270191,10662586,digital image,https://media.rkd.nl/iiif/10662586/full/max/0/default.jpg
270195,10662591,digital image,https://media.rkd.nl/iiif/10662591/full/max/0/default.jpg
270207,10662604,digital image,https://media.rkd.nl/iiif/10662604/full/max/0/default.jpg
270222,10662658,digital image,https://media.rkd.nl/iiif/10662658/full/max/0/default.jpg
270235,10662699,digital image,https://media.rkd.nl/iiif/10662699/full/max/0/default.jpg
270243,10662713,digital image,https://media.rkd.nl/iiif/10662713/full/max/0/default.jpg
270259,10662751,digital image,https://media.rkd.nl/iiif/10662751/full/max/0/default.jpg
270261,10662753,black and white photograph,https://media.rkd.nl/iiif/10662753/full/max/0/default.jpg
270263,10662759,digital image,https://media.rkd.nl/iiif/10662759/full/max/0/default.jpg
270279,10790166,black-and-white reproduction,https://media.rkd.nl/iiif/10790166/full/max/0/default.jpg
270285,10790168,black-and-white reproduction,https://media.rkd.nl/iiif/10790168/full/max/0/default.jpg
270288,10790169,black-and-white reproduction,https://media.rkd.nl/iiif/10790169/full/max/0/default.jpg
270292,10662809,black-and-white reproduction,https://media.rkd.nl/iiif/10662809/full/max/0/default.jpg
270302,10662817,black-and-white reproduction,https://media.rkd.nl/iiif/10662817/full/max/0/default.jpg
270310,10662822,black and white photograph,https://media.rkd.nl/iiif/10662822/full/max/0/default.jpg
270312,10790171,color reproduction,https://media.rkd.nl/iiif/10790171/full/max/0/default.jpg
270314,10305259,digital image,https://media.rkd.nl/iiif/10305259/full/max/0/default.jpg
270322,10305267,digital image,https://media.rkd.nl/iiif/10305267/full/max/0/default.jpg
270373,10662895,digital image,https://media.rkd.nl/iiif/10662895/full/max/0/default.jpg
270375,9318500,black-and-white reproduction,https://media.rkd.nl/iiif/9318500/full/max/0/default.jpg
270382,10662916,digital image,https://media.rkd.nl/iiif/10662916/full/max/0/default.jpg
270386,10662920,black-and-white reproduction,https://media.rkd.nl/iiif/10662920/full/max/0/default.jpg
270388,10790185,black-and-white reproduction,https://media.rkd.nl/iiif/10790185/full/max/0/default.jpg
270395,10662930,color reproduction,https://media.rkd.nl/iiif/10662930/full/max/0/default.jpg
270396,10662931,digital image,https://media.rkd.nl/iiif/10662931/full/max/0/default.jpg
270396,10662932,digital image,https://media.rkd.nl/iiif/10662932/full/max/0/default.jpg
270399,10662940,black-and-white reproduction,https://media.rkd.nl/iiif/10662940/full/max/0/default.jpg
270405,10790188,black-and-white reproduction,https://media.rkd.nl/iiif/10790188/full/max/0/default.jpg
270410,10662954,digital image,https://media.rkd.nl/iiif/10662954/full/max/0/default.jpg
270412,10662960,digital image,https://media.rkd.nl/iiif/10662960/full/max/0/default.jpg
270413,10662961,digital image,https://media.rkd.nl/iiif/10662961/full/max/0/default.jpg
270427,10662978,digital image,https://media.rkd.nl/iiif/10662978/full/max/0/default.jpg
270431,10662993,digital image,https://media.rkd.nl/iiif/10662993/full/max/0/default.jpg
270501,10663082,digital image,https://media.rkd.nl/iiif/10663082/full/max/0/default.jpg
270505,10663085,digital image,https://media.rkd.nl/iiif/10663085/full/max/0/default.jpg
270505,10663086,digital image,https://media.rkd.nl/iiif/10663086/full/max/0/default.jpg
270511,10663101,black-and-white reproduction,https://media.rkd.nl/iiif/10663101/full/max/0/default.jpg
270514,10663112,black-and-white reproduction,https://media.rkd.nl/iiif/10663112/full/max/0/default.jpg
270520,10663119,digital image,https://media.rkd.nl/iiif/10663119/full/max/0/default.jpg
270534,10663142,digital image,https://media.rkd.nl/iiif/10663142/full/max/0/default.jpg
270536,10663139,digital image,https://media.rkd.nl/iiif/10663139/full/max/0/default.jpg
270538,10663127,digital image,https://media.rkd.nl/iiif/10663127/full/max/0/default.jpg
270540,10663149,black-and-white reproduction,https://media.rkd.nl/iiif/10663149/full/max/0/default.jpg
270543,10663150,black-and-white reproduction,https://media.rkd.nl/iiif/10663150/full/max/0/default.jpg
270556,10685256,color reproduction,https://media.rkd.nl/iiif/10685256/full/max/0/default.jpg
270556,10790211,digital image,https://media.rkd.nl/iiif/10790211/full/max/0/default.jpg
270559,10663167,digital image,https://media.rkd.nl/iiif/10663167/full/max/0/default.jpg
270572,10663186,digital image,https://media.rkd.nl/iiif/10663186/full/max/0/default.jpg
270572,10663187,digital image,https://media.rkd.nl/iiif/10663187/full/max/0/default.jpg
270591,10291653,black and white photograph,https://media.rkd.nl/iiif/10291653/full/max/0/default.jpg
270601,10675419,digital image,https://media.rkd.nl/iiif/10675419/full/max/0/default.jpg
270609,10663230,digital image,https://media.rkd.nl/iiif/10663230/full/max/0/default.jpg
270611,10663236,digital image,https://media.rkd.nl/iiif/10663236/full/max/0/default.jpg
270614,10291654,black and white photograph,https://media.rkd.nl/iiif/10291654/full/max/0/default.jpg
270615,10663242,digital image,https://media.rkd.nl/iiif/10663242/full/max/0/default.jpg
270618,10663247,digital image,https://media.rkd.nl/iiif/10663247/full/max/0/default.jpg
270618,10663248,digital image,https://media.rkd.nl/iiif/10663248/full/max/0/default.jpg
270619,10663249,digital image,https://media.rkd.nl/iiif/10663249/full/max/0/default.jpg
270619,10663250,digital image,https://media.rkd.nl/iiif/10663250/full/max/0/default.jpg
270625,10663261,digital image,https://media.rkd.nl/iiif/10663261/full/max/0/default.jpg
270636,10663274,digital image,https://media.rkd.nl/iiif/10663274/full/max/0/default.jpg
270636,10663275,digital image,https://media.rkd.nl/iiif/10663275/full/max/0/default.jpg
270638,10663277,digital color photograph,https://media.rkd.nl/iiif/10663277/full/max/0/default.jpg
270641,9329791,digital color photograph,https://media.rkd.nl/iiif/9329791/full/max/0/default.jpg
270643,10322513,digital image,https://media.rkd.nl/iiif/10322513/full/max/0/default.jpg
270689,10790216,color reproduction,https://media.rkd.nl/iiif/10790216/full/max/0/default.jpg
270692,10790217,black-and-white reproduction,https://media.rkd.nl/iiif/10790217/full/max/0/default.jpg
270696,10663341,digital image,https://media.rkd.nl/iiif/10663341/full/max/0/default.jpg
270699,10663342,digital image,https://media.rkd.nl/iiif/10663342/full/max/0/default.jpg
270703,10663355,black-and-white reproduction,https://media.rkd.nl/iiif/10663355/full/max/0/default.jpg
270704,10663353,digital image,https://media.rkd.nl/iiif/10663353/full/max/0/default.jpg
270717,10663340,digital image,https://media.rkd.nl/iiif/10663340/full/max/0/default.jpg
270717,10719165,color reproduction,https://media.rkd.nl/iiif/10719165/full/max/0/default.jpg
270721,10663379,digital image,https://media.rkd.nl/iiif/10663379/full/max/0/default.jpg
270734,10663408,black-and-white reproduction,https://media.rkd.nl/iiif/10663408/full/max/0/default.jpg
270737,10790219,black-and-white reproduction,https://media.rkd.nl/iiif/10790219/full/max/0/default.jpg
270740,10790221,digital image,https://media.rkd.nl/iiif/10790221/full/max/0/default.jpg
270740,10790220,black-and-white reproduction,https://media.rkd.nl/iiif/10790220/full/max/0/default.jpg
270744,10663424,black and white photograph,https://media.rkd.nl/iiif/10663424/full/max/0/default.jpg
270746,10663428,black and white photograph,https://media.rkd.nl/iiif/10663428/full/max/0/default.jpg
270754,10663448,color reproduction,https://media.rkd.nl/iiif/10663448/full/max/0/default.jpg
270762,10663460,digital image,https://media.rkd.nl/iiif/10663460/full/max/0/default.jpg
270762,10663461,digital image,https://media.rkd.nl/iiif/10663461/full/max/0/default.jpg
270764,10663462,digital image,https://media.rkd.nl/iiif/10663462/full/max/0/default.jpg
270764,10663463,digital image,https://media.rkd.nl/iiif/10663463/full/max/0/default.jpg
270769,10866847,digital image,https://media.rkd.nl/iiif/10866847/full/max/0/default.jpg
270772,10687172,digital image,https://media.rkd.nl/iiif/10687172/full/max/0/default.jpg
270772,10687173,digital image,https://media.rkd.nl/iiif/10687173/full/max/0/default.jpg
270772,10790223,black-and-white reproduction,https://media.rkd.nl/iiif/10790223/full/max/0/default.jpg
270773,10687155,color reproduction,https://media.rkd.nl/iiif/10687155/full/max/0/default.jpg
270773,10687175,digital image,https://media.rkd.nl/iiif/10687175/full/max/0/default.jpg
270773,10790224,black-and-white reproduction,https://media.rkd.nl/iiif/10790224/full/max/0/default.jpg
270778,10663481,digital image,https://media.rkd.nl/iiif/10663481/full/max/0/default.jpg
270781,10663482,digital image,https://media.rkd.nl/iiif/10663482/full/max/0/default.jpg
270781,10663483,digital image,https://media.rkd.nl/iiif/10663483/full/max/0/default.jpg
270787,10790228,digital image,https://media.rkd.nl/iiif/10790228/full/max/0/default.jpg
270789,10663504,digital image,https://media.rkd.nl/iiif/10663504/full/max/0/default.jpg
270795,10663550,black and white photograph,https://media.rkd.nl/iiif/10663550/full/max/0/default.jpg
270799,10663554,black and white photograph,https://media.rkd.nl/iiif/10663554/full/max/0/default.jpg
270810,10790230,black-and-white reproduction,https://media.rkd.nl/iiif/10790230/full/max/0/default.jpg
270817,10322545,digital image,https://media.rkd.nl/iiif/10322545/full/max/0/default.jpg
270845,10352395,digital black-and-white photograph,https://media.rkd.nl/iiif/10352395/full/max/0/default.jpg
270868,10321809,digital image,https://media.rkd.nl/iiif/10321809/full/max/0/default.jpg
270890,10663834,color reproduction,https://media.rkd.nl/iiif/10663834/full/max/0/default.jpg
270897,10663847,color reproduction,https://media.rkd.nl/iiif/10663847/full/max/0/default.jpg
270916,10663601,digital image,https://media.rkd.nl/iiif/10663601/full/max/0/default.jpg
270921,10665302,digital color photograph,https://media.rkd.nl/iiif/10665302/full/max/0/default.jpg
270923,10666307,digital image,https://media.rkd.nl/iiif/10666307/full/max/0/default.jpg
270932,10663632,digital color photograph,https://media.rkd.nl/iiif/10663632/full/max/0/default.jpg
270947,10663568,color reproduction,https://media.rkd.nl/iiif/10663568/full/max/0/default.jpg
270951,10663561,digital image,https://media.rkd.nl/iiif/10663561/full/max/0/default.jpg
270956,10790231,color reproduction,https://media.rkd.nl/iiif/10790231/full/max/0/default.jpg
270977,10292433,digital color photograph,https://media.rkd.nl/iiif/10292433/full/max/0/default.jpg
270980,10292435,digital color photograph,https://media.rkd.nl/iiif/10292435/full/max/0/default.jpg
270984,10790239,digital image,https://media.rkd.nl/iiif/10790239/full/max/0/default.jpg
270998,10663687,digital image,https://media.rkd.nl/iiif/10663687/full/max/0/default.jpg
271009,10663720,digital image,https://media.rkd.nl/iiif/10663720/full/max/0/default.jpg
271010,10663721,digital color photograph,https://media.rkd.nl/iiif/10663721/full/max/0/default.jpg
271043,10322160,digital image,https://media.rkd.nl/iiif/10322160/full/max/0/default.jpg
271045,10663770,digital image,https://media.rkd.nl/iiif/10663770/full/max/0/default.jpg
271047,10292437,digital color photograph,https://media.rkd.nl/iiif/10292437/full/max/0/default.jpg
271064,10663850,color reproduction,https://media.rkd.nl/iiif/10663850/full/max/0/default.jpg
271072,10663858,color reproduction,https://media.rkd.nl/iiif/10663858/full/max/0/default.jpg
271076,10663869,black-and-white reproduction,https://media.rkd.nl/iiif/10663869/full/max/0/default.jpg
271079,10663867,color reproduction,https://media.rkd.nl/iiif/10663867/full/max/0/default.jpg
271083,10291664,black and white photograph,https://media.rkd.nl/iiif/10291664/full/max/0/default.jpg
271085,10321707,digital image,https://media.rkd.nl/iiif/10321707/full/max/0/default.jpg
271102,10663895,digital color photograph,https://media.rkd.nl/iiif/10663895/full/max/0/default.jpg
271111,10666305,digital image,https://media.rkd.nl/iiif/10666305/full/max/0/default.jpg
