priref,lref,width,height,megapixels,soort,artist_name,date,objectcat
294143,10353840,200,137,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1991-02,photograph
294144,10353841,159,200,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2004-05,photograph
294145,10353842,161,200,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1998-03,photograph
294147,10353843,201,164,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2001-04,photograph
294156,10353844,199,201,0.04,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1971-02,photograph
294158,10353845,201,167,0.034,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1987-03,photograph
294160,10353846,162,201,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1987-03,photograph
294168,10353847,133,201,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1980,photograph
294169,10353848,200,161,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-02,photograph
294172,10353849,201,127,0.026,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1990-12,photograph
294173,10353850,201,160,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1994-03,photograph
294175,10353851,138,200,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1986-06,photograph
294178,10353852,197,200,0.039,digital color photograph,"Boersma, Pieter (fotograaf)",1974-05,photograph
294179,10353853,200,164,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1977-02,photograph
294180,10353855,200,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-05,photograph
294181,10353856,200,133,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-05,photograph
294182,10353857,132,201,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1988-06,photograph
294184,10353858,200,133,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1989-09,photograph
294185,10353859,200,133,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1972-07,photograph
294186,10353860,200,136,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1977-08,photograph
294187,10353861,200,164,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-03,photograph
294218,10353862,201,133,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1970,photograph
294219,10353863,201,133,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1970,photograph
294220,10353864,201,137,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974,photograph
294222,10353865,201,136,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-05,photograph
294223,10353866,201,136,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-05,photograph
294224,10353867,201,159,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-04,photograph
294225,10353868,194,200,0.039,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1970-03,photograph
294227,10353869,201,137,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1998-01,photograph
294229,10353870,135,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1969-03,photograph
294230,10353871,163,201,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-03,photograph
294231,10353872,158,200,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-04,photograph
294235,10353873,200,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1994-03,photograph
294237,10353874,135,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1965-08,photograph
294240,10353875,200,164,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2003-03,photograph
294242,10353876,200,142,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2002-03,photograph
294244,10353877,201,162,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1998-03,photograph
294245,10353878,198,201,0.04,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1966-12,photograph
294246,10353879,201,162,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1992-12,photograph
294247,10353880,201,136,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1992-06,photograph
294248,10353881,200,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1990-12,photograph
294303,10353883,133,201,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1990,photograph
294304,10353884,200,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2002-03,photograph
294306,10353885,200,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1972-08,photograph
294307,10353886,200,161,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-03,photograph
294310,10353890,160,201,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2000-04,photograph
294312,10353888,200,159,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2000-04,photograph
294314,10353889,158,200,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2007-08,photograph
294316,10353887,163,200,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2000-04,photograph
294317,10353891,137,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-02,photograph
294318,10353892,201,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-02,photograph
294319,10353893,201,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-02,photograph
294320,10353895,201,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-02,photograph
294321,10353896,200,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-02,photograph
294322,10353897,201,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1978-05,photograph
294324,10353898,200,141,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1994-09,photograph
294325,10353899,165,200,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1982-07,photograph
294327,10353900,201,165,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1982-07,photograph
294329,10353901,201,167,0.034,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1979-02,photograph
294330,10353902,137,201,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1979-02,photograph
294349,10353904,155,200,0.031,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1979-02,photograph
294350,10353905,155,200,0.031,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1979-02,photograph
294352,10353906,135,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1979-02,photograph
294354,10353908,201,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1979-02,photograph
294355,10353909,136,201,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1985-09,photograph
294358,10353910,201,163,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1985-05,photograph
294359,10353911,201,160,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1985-05,photograph
294360,10353912,159,201,0.032,digital color photograph,"Boersma, Pieter (fotograaf)",1985-12,photograph
294362,10353913,201,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1967-04,photograph
294366,10353915,201,159,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1992-11,photograph
294368,10353916,198,201,0.04,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1966-05,photograph
294370,10353917,200,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-02,photograph
294388,10353918,201,136,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-05,photograph
294390,10353919,200,161,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1982-01,photograph
294391,10353920,200,163,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1982-01,photograph
294392,10353921,201,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1978-01,photograph
294393,10353922,163,200,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-03,photograph
294394,10353923,200,161,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1990-12,photograph
294395,10353924,137,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1990,photograph
294396,10353925,201,159,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2001-03,photograph
294397,10353926,197,200,0.039,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1969-08,photograph
294398,10353927,196,201,0.039,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1969-08,photograph
294399,10353928,163,200,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1982-02,photograph
294400,10353929,200,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1994-02,photograph
294401,10353930,162,200,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-02,photograph
294402,10353931,144,200,0.029,digital color photograph,"Boersma, Pieter (fotograaf)",1995-05,photograph
294403,10353932,144,200,0.029,digital color photograph,"Boersma, Pieter (fotograaf)",1995-05,photograph
294404,10353933,196,201,0.039,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1967-05,photograph
294405,10353934,201,163,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1994-03,photograph
294407,10353935,201,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1976-10,photograph
294409,10353936,133,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-01,photograph
294410,10353937,200,142,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1974-01,photograph
294412,10353938,201,136,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-06,photograph
294413,10353939,201,165,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1996-03,photograph
294415,10353940,200,164,0.033,digital color photograph,"Boersma, Pieter (fotograaf)",1980,photograph
294416,10353941,162,201,0.033,digital color photograph,"Boersma, Pieter (fotograaf)",1980,photograph
294418,10353942,161,200,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-11,photograph
294419,10353943,200,163,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1999-02,photograph
294420,10353944,132,201,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-01,photograph
294425,10353945,201,162,0.033,digital color photograph,"Boersma, Pieter (fotograaf)",1982-08,photograph
294426,10353946,201,135,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1982-08,photograph
294428,10353947,201,137,0.028,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2001-05,photograph
294429,10353948,136,201,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1985-09,photograph
294430,10353949,200,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1980-07,photograph
294431,10353950,156,200,0.031,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1971-05,photograph
294432,10353951,200,156,0.031,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1971-05,photograph
294434,10353952,133,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1980-04,photograph
294435,10353953,155,200,0.031,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1980-10,photograph
294436,10353954,137,200,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1983-07,photograph
294437,10353955,201,160,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1982-07,photograph
294439,10353956,200,160,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1997-03,photograph
294440,10353957,200,167,0.033,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1994-03,photograph
294441,10353958,160,200,0.032,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",2000-03,photograph
294443,10353959,201,134,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1980-08,photograph
294444,10353960,200,133,0.027,digital black-and-white photograph,"Boersma, Pieter (fotograaf)",1980-06,photograph
294944,10700218,220,500,0.11,digital image,"Cranach, Lucas (II)",1565,painting
305332,10717227,185,500,0.092,BD/Digital Collection,"Horemans, Jan Josef (I)",1697,drawing (visual work)
306615,10719007,168,500,0.084,BD/Digital Collection,"Gaddi, Agnolo",1393,painting
